title,desc,link,site,start date,end date,company,country,latitude,longitude,% Negative,% Neutral,% Positive,Magnitude
"EU Digital Chief Vestager, Alphabet CEO Pichai Set To Converse","Within days of the European Union saying it was probing Alphabet's advertising and data collection processes, Alphabet CEO Sundar Pichai is set to converse ...",news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnB5bW50cy5jb20vbmV3cy9yZWd1bGF0aW9uLzIwMjEvZXUtZGlnaXRhbC1jaGllZi12ZXN0YWdlci1hbHBoYWJldC1jZW8tcGljaGFpLXNldC10by1jb252ZXJzZS_SAW5odHRwczovL3d3dy5weW1udHMuY29tL25ld3MvcmVndWxhdGlvbi8yMDIxL2V1LWRpZ2l0YWwtY2hpZWYtdmVzdGFnZXItYWxwaGFiZXQtY2VvLXBpY2hhaS1zZXQtdG8tY29udmVyc2UvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,pymnts.com,08/01/2020,09/01/2020,Pfizer,Kenya,-1.283333333,36.816667,0.0,100.0,0.0,50.0
Britain OKs Pfizer vaccine and will begin shots within days,"In giving the go-ahead for emergency use of the vaccine developed by American drugmaker Pfizer and Germany's BioNTech, Britain vaulted past the United ...",news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm5iYzEyLmNvbS8yMDIwLzEyLzAyL3VrLWF1dGhvcml6ZXMtcGZpemVyLXZhY2NpbmUtZW1lcmdlbmN5LXVzZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,WWBT NBC12 News,08/01/2020,09/01/2020,Pfizer,Kenya,-1.283333333,36.816667,0.0,100.0,0.0,50.0
The Latest: Portugal starts giving firefighters vaccine jabs,"LISBON, Portugal -- Portugal has started inoculating the country's about 15000 firefighters against COVID-19.",news.google.com/./articles/CBMikQFodHRwczovL2xhbmNhc3Rlcm9ubGluZS5jb20vbmV3cy9oZWFsdGgvdGhlLWxhdGVzdC1tZXJrZWwtc2F5cy1nZXJtYW55LWRpZG50LWFjdC1xdWlja2x5LWVub3VnaC9hcnRpY2xlXzA3YTg5Mzg2LTc1NjQtNTFiNy05NWY4LTY2ZjhkOTUwNDU4YS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,LNP | LancasterOnline,08/01/2020,09/01/2020,Pfizer,Kenya,-1.283333333,36.816667,0.0,74.5,25.5,67.0
United Begins Flying Pfizer’s Covid-19 Vaccine,Ted S. Warren/Associated Press,news.google.com/./articles/CAIiEPUmlLH_P1EZOKFjXhms59gqGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Kenya,-1.283333333,36.816667,0.0,64.1,35.9,71.075
"Nigeria was not on shortlist for first batch of COVAX-sponsored Pfizer vaccines, still eligible for others",Multiple posts shared thousands of times on Facebook claim that the World Health Organization (WHO) has “delisted” Nigeria from receiving Pfizer Covid-19 ...,news.google.com/./articles/CBMidWh0dHBzOi8vZmFjdGNoZWNrLmFmcC5jb20vbmlnZXJpYS13YXMtbm90LXNob3J0bGlzdC1maXJzdC1iYXRjaC1jb3ZheC1zcG9uc29yZWQtcGZpemVyLXZhY2NpbmVzLXN0aWxsLWVsaWdpYmxlLW90aGVyc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,AFP Factcheck,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Covid-19 in Nigeria: Nigeria government release 10bn for local vaccine production,Nigeria minister of health say di government dey explore di option of local production of di vaccines as dem don begin negotiate wit di producer.,news.google.com/./articles/CBMiKGh0dHBzOi8vd3d3LmJiYy5jb20vcGlkZ2luL3RvcmktNTU3MTUxMjbSASxodHRwczovL3d3dy5iYmMuY29tL3BpZGdpbi90b3JpLTU1NzE1MTI2LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,BBC News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigerian Government Has Not Yet Bought Coronavirus Vaccines,"People wears face masks in compliance with state directive to curb the spread of COVID-19 coronavirus at Ojodu-Berger in Lagos, on May 4, 2020. - Kano, with around 12 million people, is the second most populous state in Nigeria. The Nigeria Centre for Disease Control on May 1, 2020, said the number of recorded infections across Kano rose to 219, up from 77 at the start of the week. Kano has in recent days seen a spate of high-profile deaths including academics, bureaucrats, businessmen and traditional leaders. (Photo by PIUS UTOMI EKPEI / AFP) (Photo by PIUS UTOMI EKPEI/AFP via Getty Images)",news.google.com/./articles/CAIiEMRq9NEwU3OqjUM73grAtAcqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Nigeria yet to detect South African virus variant, to stick with AstraZeneca vaccine","Nigeria has not yet found the South African variant of COVID-19 in its population and will continue with plans to distribute the AstraZeneca vaccine, the head of ...",news.google.com/./articles/CAIiEG7Qvi60AUTS3WaTQLj7gI8qFggEKg0IACoGCAowt6AMMLAmMIT6lwM?hl=en-US&gl=US&ceid=US%3Aen,Reuters,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigerian Business Steps In to Buy Vaccines While Government Dithers,"Vials of the AstraZeneca Plc and the University of Oxford Covid-19 vaccine at the Royal Health & Wellbeing Centre in Oldham, U.K., on Thursday, Jan. 21, 2021. Boris Johnson's government is pinning its hopes on a mass vaccination program to reduce hospitalizations and ultimately deaths, and aims to slowly lift restrictions from March to allow the economy to re-open.",news.google.com/./articles/CAIiEDyNO0TJJf1_vywNRnz1cHEqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Why Pfizer COVID-19 vaccine is delayed – FG,Nigeria says the first batch of 100000 doses of the Pfizer/BioNTech vaccine against COVID-19 is delayed because of “politics and logistics.,news.google.com/./articles/CBMiQ2h0dHBzOi8vZ3VhcmRpYW4ubmcvbmV3cy93aHktcGZpemVyLWNvdmlkLTE5LXZhY2NpbmUtaXMtZGVsYXllZC1mZy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,21.3,78.7,0.0,38.685
Nigeria's Kaduna pairs with Zipline for drone-delivered COVID vaccines,LAGOS (Reuters) - Nigeria's Kaduna state has signed a deal with medical delivery firm Zipline that will allow drone shipment of COVID-19 vaccines without ...,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdWstaGVhbHRoLWNvcm9uYXZpcnVzLW5pZ2VyaWEtZHJvbmVzLWlkVVNLQk4yQTMxTU3SATRodHRwczovL21vYmlsZS5yZXV0ZXJzLmNvbS9hcnRpY2xlL2FtcC9pZFVTS0JOMkEzMU1N?hl=en-US&gl=US&ceid=US%3Aen,Reuters,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigeria expects 41 million COVID-19 vaccine doses from AU,"Nigeria expects to receive 41 million COVID-19 vaccine doses from the African Union (AU), the head of the country's primary healthcare agency said on Monday, ...",news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LnNhYmNuZXdzLmNvbS9zYWJjbmV3cy9uaWdlcmlhLWV4cGVjdHMtNDEtbWlsbGlvbi1jb3ZpZC0xOS12YWNjaW5lLWRvc2VzLWZyb20tYXUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,SABC News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Covid-19: Nigeria anticipates the rollout of the Pfizer-BioNTech vaccine, details sketchy","Nigerian authorities have warned on Friday against the circulation of fake coronavirus vaccines in the country, where 10 million real doses of the shots are ...",news.google.com/./articles/CBMieGh0dHA6Ly9ub3J0aC1hZnJpY2EuY29tLzIwMjEvMDEvY292aWQtMTktbmlnZXJpYS1hbnRpY2lwYXRlcy10aGUtcm9sbG91dC1vZi10aGUtcGZpemVyLWJpb250ZWNoLXZhY2NpbmUtZGV0YWlscy1za2V0Y2h5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,North Africa Journal,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"COVID-19 Vaccines Procurement - BUA, CACOVID and Public Interest","BUA Group, a member of the steering committee of CACOVID, responded yesterday evening to a statement issued by CACOVID on Monday, February 08, 2021, ...",news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnByb3NoYXJlbmcuY29tL25ld3MvUHJvZHVjdHMtLS1TZXJ2aWNlcy9DT1ZJRC0xOS1WYWNjaW5lcy1Qcm9jdXJlbWVudC0tLUJVQSwtQ0FDLzU1NjY40gEA?hl=en-US&gl=US&ceid=US%3Aen,Proshare Nigeria Limited,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,72.7,27.3,72.94
South Africa orders 20 million Pfizer vaccines,"South Africa has secured 20 million doses of the Pfizer/BioNTech coronavirus vaccine, the health minister told a Sunday newspaper.",news.google.com/./articles/CAIiEGX49Pv9zUeXWD04HB9fGboqGQgEKhAIACoHCAow5tb5CjCzyuYCMNX0twU?hl=en-US&gl=US&ceid=US%3Aen,Guardian Nigeria,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Role of medical drones in global Covid vaccine campaign is growing,Drone-delivery start-up Zipline plans to distribute Covid-19 vaccines with end-to-end cold chain capabilities.,news.google.com/./articles/CAIiEBE02JdcTTPN5QrDewsGJTAqGQgEKhAIACoHCAow2Nb3CjDivdcCMJ-thQY?hl=en-US&gl=US&ceid=US%3Aen,CNBC,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,85.5,14.499999999999998,58.894999999999996
"COVID-19: Nigeria lacks space to store Pfizer vaccine, says NIMR","Eniola Akinkuotu, AbujaThe Nigerian Institute of Medical Research says there is not enough space at the moment to store the COVID-19 Pfizer vac...",news.google.com/./articles/CBMiU2h0dHBzOi8vcHVuY2huZy5jb20vY292aWQtMTktbmlnZXJpYS1sYWNrcy1zcGFjZS10by1zdG9yZS1wZml6ZXItdmFjY2luZS1zYXlzLW5pbXIv0gFZaHR0cHM6Ly9wdW5jaG5nLmNvbS9jb3ZpZC0xOS1uaWdlcmlhLWxhY2tzLXNwYWNlLXRvLXN0b3JlLXBmaXplci12YWNjaW5lLXNheXMtbmltci8_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen,The Punch,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
COVID-19: Nigeria to stick with AstraZeneca vaccine based on WHO assessment,COVID-19: Nigeria to stick with AstraZeneca vaccine based on WHO assessment -,news.google.com/./articles/CAIiELHpXPKkfuyvAR_OJ3L1CfsqGQgEKhAIACoHCAow0pj4CjDq0uECMKvIuAU?hl=en-US&gl=US&ceid=US%3Aen,Vanguard,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Could lack of power supply be hindering Nigeria's COVID-19 recovery? |,"A few days ago, a publication made the rounds about the World Health Organisation (WHO) withholding supply of COVID-19 vaccines to some countries, one of ...",news.google.com/./articles/CBMiZ2h0dHBzOi8vbmFpcmFtZXRyaWNzLmNvbS8yMDIxLzAyLzEwL2NvdWxkLWxhY2stb2YtcG93ZXItc3VwcGx5LWJlLWhpbmRlcmluZy1uaWdlcmlhcy1jb3ZpZC0xOS1yZWNvdmVyeS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Nairametrics,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,18.7,81.3,0.0,34.09
"COVID-19: Nigeria may not access vaccines if… — Dr Ifeanyi, Public Health Analyst",This is what we expect we should be discussing in Nigeria. How do we leverage the challenges presented by the COVID-19 pandemic to build in-country ...,news.google.com/./articles/CAIiEMjkKd_DMjQ_0RWuu43RxRIqGQgEKhAIACoHCAow0pj4CjDq0uECMI2h5gM?hl=en-US&gl=US&ceid=US%3Aen,Vanguard,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Pasha 93: Nigeria doesn't have a coherent COVID-19 vaccine plan. What's needed,Nigeria needs a coherent plan to get COVID-19 vaccines.,news.google.com/./articles/CBMibWh0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS9wYXNoYS05My1uaWdlcmlhLWRvZXNudC1oYXZlLWEtY29oZXJlbnQtY292aWQtMTktdmFjY2luZS1wbGFuLXdoYXRzLW5lZWRlZC0xNTM2NTXSAQA?hl=en-US&gl=US&ceid=US%3Aen,The Conversation Africa,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Medical Drone Startup to Begin Covid Vaccine Delivery in April,"Vials of Covishield, the local name for the Covid-19 vaccine developed by AstraZeneca Plc. and the University of Oxford, move along a conveyor on the production line at the Serum Institute of India Ltd. Hadaspar plant in Pune, Maharashtra, India, on Friday, Jan. 22, 2021. Serum, which is the world's largest vaccine maker by volume, has an agreement with AstraZeneca to produce at least a billion doses. Photographer: Dhiraj Singh/Bloomberg",news.google.com/./articles/CAIiEDz0gUjMg7-5hsUXidMky4sqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
COVID-19: Dealing With Vaccines Distribution Politics,What if the proposed distribution pattern of the Covid-19 vaccines has been caught up in regional politics? Onyebuchi Ezigbo asks. The federal government ...,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LnRoaXNkYXlsaXZlLmNvbS9pbmRleC5waHAvMjAyMS8wMi8xNC9jb3ZpZC0xOS1kZWFsaW5nLXdpdGgtdmFjY2luZXMtZGlzdHJpYnV0aW9uLXBvbGl0aWNzL9IBamh0dHBzOi8vd3d3LnRoaXNkYXlsaXZlLmNvbS9pbmRleC5waHAvMjAyMS8wMi8xNC9jb3ZpZC0xOS1kZWFsaW5nLXdpdGgtdmFjY2luZXMtZGlzdHJpYnV0aW9uLXBvbGl0aWNzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,THISDAY Newspapers,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Dubai slows down Pfizer vaccine rollout amid shipment delays,The emirate of Dubai has said it was slowing down its rollout of the Pfizer-BioNTech coronavirus vaccine due to a temporary delay in global deliveries.,news.google.com/./articles/CAIiECVyqSo_dmKkJwdxXFLxTQEqGQgEKhAIACoHCAow5tb5CjCzyuYCMNT0twU?hl=en-US&gl=US&ceid=US%3Aen,Guardian Nigeria,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Navigating the complexities around a COVID vaccine in Africa,Uwagbale Edward-Ekpu examines the challenges of procuring and delivering COVID-19 vaccines in Africa.,news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LmJyb29raW5ncy5lZHUvYmxvZy9hZnJpY2EtaW4tZm9jdXMvMjAyMS8wMS8yNS9uYXZpZ2F0aW5nLXRoZS1jb21wbGV4aXRpZXMtYXJvdW5kLWEtY292aWQtdmFjY2luZS1pbi1hZnJpY2Ev0gF7aHR0cHM6Ly93d3cuYnJvb2tpbmdzLmVkdS9ibG9nL2FmcmljYS1pbi1mb2N1cy8yMDIxLzAxLzI1L25hdmlnYXRpbmctdGhlLWNvbXBsZXhpdGllcy1hcm91bmQtYS1jb3ZpZC12YWNjaW5lLWluLWFmcmljYS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,Brookings Institution,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Lebanon receives first Covid vaccines,"Lebanon on Saturday received its first vaccines against the coronavirus, a day before an inoculation drive kicks off in the crisis-hit Mediterranean country.",news.google.com/./articles/CAIiEAS7TsNOCcYzQYUQ-rOytU0qGQgEKhAIACoHCAow5tb5CjCzyuYCMNT0twU?hl=en-US&gl=US&ceid=US%3Aen,Guardian Nigeria,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
COVID-19: Japan may discard millions of Pfizer vaccine doses,Millions of Pfizer vaccine doses may be discarded when Japan begins its Covid-19 vaccination rollout next week due to a shortage of specialist syringes ...,news.google.com/./articles/CAIiECTYEcZYs8XPdAwlDJpZ6gIqGQgEKhAIACoHCAow0pj4CjDq0uECMI2h5gM?hl=en-US&gl=US&ceid=US%3Aen,Vanguard,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,20.0,80.0,0.0,37.5
"Pfizer, BioNTech to limit delays of vaccine shipments to one week","Pfizer and BioNTech said Saturday they will limit the delays of their vaccine deliveries to just one week, after fears in Europe that shipments of the jabs could be ...",news.google.com/./articles/CBMiYGh0dHBzOi8vZ3VhcmRpYW4ubmcvbmV3cy93b3JsZC9wZml6ZXItYmlvbnRlY2gtdG8tbGltaXQtZGVsYXlzLW9mLXZhY2NpbmUtc2hpcG1lbnRzLXRvLW9uZS13ZWVrL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
COVID-19: Vaccines expected by Nigeria will no longer arrive in January - Official,The Nigerian government had announced that at least 100000 doses of the Pfizer and BioNTech COVID-19 vaccines will arrive the country by the end of ...,news.google.com/./articles/CBMihgFodHRwczovL3d3dy5wcmVtaXVtdGltZXNuZy5jb20vY29yb25hdmlydXMvNDM4NjM0LWNvdmlkLTE5LXZhY2NpbmVzLWV4cGVjdGVkLWJ5LW5pZ2VyaWEtd2lsbC1uby1sb25nZXItYXJyaXZlLWluLWphbnVhcnktb2ZmaWNpYWwuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Premium Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,15.5,84.5,0.0,35.2
"Bad roads, insecurity could wreck COVID-19 vaccination - Sub-Saharan Africa",Nigeria's expected COVID-19 vaccination faces challenges including insecurity and bad roads.,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3LnNjaWRldi5uZXQvc3ViLXNhaGFyYW4tYWZyaWNhL25ld3MvYmFkLXJvYWRzLWluc2VjdXJpdHktY291bGQtd3JlY2stY292aWQtMTktdmFjY2luYXRpb24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,Sub-Saharan Africa English,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,56.8,43.2,0.0,7.594999999999999
Daily COVID Tracker: Seoul to test pets for infection and no vaccine passport in UK,"The pandemic has disrupted a major celebration in China. Usually at this time every year, millions of Chinese people embark on homebound trips to celebrate ...",news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LnRoZWNhYmxlLm5nL2RhaWx5LWNvdmlkLXRyYWNrZXItc2VvdWwtdG8tdGVzdC1wZXRzLWZvci1jb3ZpZC1hbmQtbm8tdmFjY2luZS1wYXNzcG9ydC1pbi11a9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TheCable,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,13.600000000000001,86.4,0.0,35.2
U.K. High Court Says Nigerians Can Sue Shell in Britain Over Oil Spills,"The Niger delta, where signs of oil spills can be seen in the water in Port Harcourt, Nigeria, in 2018.",news.google.com/./articles/CAIiEK_ML0SLu4nwBevTswxQoGAqFwgEKg8IACoHCAowjuuKAzCWrzww5oEY?hl=en-US&gl=US&ceid=US%3Aen,The New York Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Covid-19: 1,490 pipo don die of coronavirus for Nigeria - NCDC","Di highest number of cases ova di last 24 hours dey for Kaduna, Abuja and Plateau states.",news.google.com/./articles/CBMiKWh0dHBzOi8vd3d3LmJiYy5jb20vcGlkZ2luL21lZGlhLTU1NzUzNTIx0gEtaHR0cHM6Ly93d3cuYmJjLmNvbS9waWRnaW4vbWVkaWEtNTU3NTM1MjEuYW1w?hl=en-US&gl=US&ceid=US%3Aen,BBC News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,28.1,71.89999999999999,0.0,20.029999999999998
"U.A.E. Pushes Ahead With Chinese Covid-19 Vaccine, Hoping to Avoid Lockdowns as Cases Surge",GIUSEPPE CACACE/agence france- presse/Getty Images,news.google.com/./articles/CAIiEDLqNRkyN_R6Y62HliBiykIqGAgEKg8IACoHCAow1tzJATDnyxUwxMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,12.9,70.6,16.5,57.655
"Covid-19 Pandemic: Live Updates and News for Feb. 9, 2021","Nurses take care of a patient infected with the Covid-19 in the respiratory distress and severe infections unit of the Hopital Nord (North Hospital) in Marseille, southeastern France, on February 2, 2021 Photographer: Nicolas Tucat/AFP/Getty Images",news.google.com/./articles/CAIiEMkIZdLx-6idxKU7RnTXLOIqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Covid-19 Pandemic: Live Updates and News for Jan. 16, 2021","This aerial view shows the P4 laboratory (centre L) on the campus of the Wuhan Institute of Virology in Wuhan in China's central Hubei province on May 27, 2020. - Opened in 2018, the P4 lab conducts research on the world's most dangerous diseases and has been accused by some top US officials of being the source of the COVID-19 coronavirus pandemic. China's foreign minister on May 24 said the country was ""open"" to international cooperation to identify the source of the disease, but any investigation must be led by the World Health Organization and ""free of political interference"". (Photo by Hector RETAMAL / AFP) (Photo by HECTOR RETAMAL/AFP via Getty Images)",news.google.com/./articles/CAIiEKtE9dXums_VBAaLjjdGfkYqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Pfizer’s Scandal in Nigeria – How An Experimental Vaccine Killed 11 Children in 1996,"Western medical and scientific companies have always used Africa as their testing ground for new medicines, and in the process, they have decimated innocent ...",news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LmFmcmljYW5leHBvbmVudC5jb20vcG9zdC84MTIwLXBmaXplcnMtc2NhbmRhbC1pbi1uaWdlcmlhLWhvdy1hbi1leHBlcmltZW50YWwtdmFjY2luZS1raWxsZWQtMTEtY2hpbGRyZW4taW4tMTk5NtIBf2h0dHBzOi8vd3d3LmFmcmljYW5leHBvbmVudC5jb20vYW1wL3Bvc3QvODEyMC1wZml6ZXJzLXNjYW5kYWwtaW4tbmlnZXJpYS1ob3ctYW4tZXhwZXJpbWVudGFsLXZhY2NpbmUta2lsbGVkLTExLWNoaWxkcmVuLWluLTE5OTY?hl=en-US&gl=US&ceid=US%3Aen,The African Exponent,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,38.1,61.9,0.0,9.369999999999997
Exclusive: COVID-19 shots to cost $3 to $10 under African Union vaccine plan,"African countries will pay between $3 and $10 per vaccine dose to access 270 million COVID-19 shots secured this month by the African Union (AU), according ...",news.google.com/./articles/CAIiEM1TGDYY6jUmzd0d-RQ8nKoqFggEKg0IACoGCAowt6AMMLAmMIT6lwM?hl=en-US&gl=US&ceid=US%3Aen,Reuters,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,88.9,11.1,56.4
Next Africa: AstraZeneca's Vaccine Findings Set Back a Continent,"Welcome to Next Africa, a weekly newsletter of where the continent stands now — and where it's going next.",news.google.com/./articles/CAIiEJ5yRJUSK0TljcwAJ3Wevg8qGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
'Government needs N2tr to immunise over 200 million Nigerians',Nigerians yesterday decried the high cost of COVID-19 vaccines and asked for interventions to tame prices. Two doses of Pfizer/BioNTech.,news.google.com/./articles/CBMiVmh0dHBzOi8vZ3VhcmRpYW4ubmcvbmV3cy9nb3Zlcm5tZW50LW5lZWRzLW4ydHItdG8taW1tdW5pc2Utb3Zlci0yMDAtbWlsbGlvbi1uaWdlcmlhbnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigerian doctor in Pfizer's COVID-19 vaccine trial speaks,"From local health experts and professional bodies yesterday came accolades for Dr. Onyema Ogbuagu, the Nigerian-born medical doctor leading the Pfizer trial ...",news.google.com/./articles/CBMiVmh0dHBzOi8vZ3VhcmRpYW4ubmcvZmVhdHVyZXMvbmlnZXJpYW4tZG9jdG9yLWluLXBmaXplcnMtY292aWQtMTktdmFjY2luZS10cmlhbC1zcGVha3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Furore over COVID vaccination programmes,There have been concerns on the possible effects of the much-anticipated COVID-19 vaccination programme in Nigeria and indeed all over the world.,news.google.com/./articles/CBMiRmh0dHBzOi8vZ3VhcmRpYW4ubmcvZmVhdHVyZXMvZnVyb3JlLW92ZXItY292aWQtdmFjY2luYXRpb24tcHJvZ3JhbW1lcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigeria Plans to Approve Covid-19 Vaccine Early Next Year,"A patient who is suspected of suffering from COVID-19 coronavirus undergoes testing at the University of Maiduguri Teaching Hospital isolation centre on May 10, 2020. - Nigeria, Africa's most populous nation, has confirmed 3,912 infections and 117 deaths from the novel coronavirus. (Photo by Audu MARTE / AFP) (Photo by AUDU MARTE/AFP via Getty Images)",news.google.com/./articles/CAIiEBIfIQJhQYbmAy5Jg22wHBsqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
